시설종류,기준,게이트_WKT
버스정류소,점10m,"POLYGON ((126.970913 37.538365, 126.970912 37.538356, 126.97091 37.538347, 126.970908 37.538338, 126.970904 37.53833, 126.970899 37.538322, 126.970894 37.538314, 126.970887 37.538307, 126.97088 37.538301, 126.970871 37.538295, 126.970862 37.53829, 126.970853 37.538285, 126.970843 37.538281, 126.970832 37.538278, 126.970822 37.538276, 126.970811 37.538275, 126.9708 37.538274, 126.970788 37.538275, 126.970777 37.538276, 126.970767 37.538278, 126.970756 37.538281, 126.970746 37.538285, 126.970737 37.53829, 126.970728 37.538295, 126.97072 37.538301, 126.970712 37.538307, 126.970705 37.538314, 126.9707 37.538322, 126.970695 37.53833, 126.970691 37.538338, 126.970689 37.538347, 126.970687 37.538356, 126.970686 37.538364, 126.970687 37.538373, 126.970689 37.538382, 126.970691 37.538391, 126.970695 37.538399, 126.9707 37.538407, 126.970705 37.538415, 126.970712 37.538422, 126.970719 37.538428, 126.970728 37.538434, 126.970737 37.538439, 126.970746 37.538444, 126.970756 37.538448, 126.970767 37.538451, 126.970777 37.538453, 126.970788 37.538454, 126.970799 37.538455, 126.970811 37.538454, 126.970822 37.538453, 126.970832 37.538451, 126.970843 37.538448, 126.970853 37.538444, 126.970862 37.538439, 126.970871 37.538434, 126.970879 37.538428, 126.970887 37.538422, 126.970894 37.538415, 126.970899 37.538407, 126.970904 37.538399, 126.970908 37.538391, 126.97091 37.538382, 126.970912 37.538373, 126.970913 37.538365))"
버스정류소,점10m,"POLYGON ((127.007109 37.532695, 127.007109 37.532686, 127.007107 37.532677, 127.007104 37.532668, 127.007101 37.53266, 127.007096 37.532652, 127.00709 37.532644, 127.007084 37.532637, 127.007076 37.532631, 127.007068 37.532625, 127.007059 37.53262, 127.007049 37.532615, 127.007039 37.532611, 127.007029 37.532608, 127.007018 37.532606, 127.007007 37.532605, 127.006996 37.532604, 127.006985 37.532605, 127.006974 37.532606, 127.006963 37.532608, 127.006953 37.532611, 127.006943 37.532615, 127.006933 37.53262, 127.006924 37.532625, 127.006916 37.532631, 127.006909 37.532637, 127.006902 37.532644, 127.006896 37.532652, 127.006892 37.53266, 127.006888 37.532668, 127.006885 37.532677, 127.006884 37.532686, 127.006883 37.532695, 127.006884 37.532703, 127.006885 37.532712, 127.006888 37.532721, 127.006892 37.532729, 127.006896 37.532737, 127.006902 37.532745, 127.006909 37.532752, 127.006916 37.532758, 127.006924 37.532764, 127.006933 37.532769, 127.006943 37.532774, 127.006953 37.532778, 127.006963 37.532781, 127.006974 37.532783, 127.006985 37.532784, 127.006996 37.532785, 127.007007 37.532784, 127.007018 37.532783, 127.007029 37.532781, 127.007039 37.532778, 127.007049 37.532774, 127.007059 37.532769, 127.007068 37.532764, 127.007076 37.532758, 127.007084 37.532752, 127.00709 37.532745, 127.007096 37.532737, 127.007101 37.532729, 127.007104 37.532721, 127.007107 37.532712, 127.007109 37.532703, 127.007109 37.532695))"
버스정류소,점10m,"POLYGON ((126.969757 37.544884, 126.969756 37.544876, 126.969754 37.544867, 126.969752 37.544858, 126.969748 37.54485, 126.969743 37.544842, 126.969738 37.544834, 126.969731 37.544827, 126.969724 37.544821, 126.969715 37.544815, 126.969706 37.54481, 126.969697 37.544805, 126.969687 37.544801, 126.969676 37.544798, 126.969666 37.544796, 126.969655 37.544795, 126.969644 37.544794, 126.969632 37.544795, 126.969621 37.544796, 126.969611 37.544798, 126.9696 37.544801, 126.96959 37.544805, 126.969581 37.54481, 126.969572 37.544815, 126.969564 37.544821, 126.969556 37.544827, 126.969549 37.544834, 126.969544 37.544842, 126.969539 37.54485, 126.969535 37.544858, 126.969533 37.544867, 126.969531 37.544876, 126.96953 37.544884, 126.969531 37.544893, 126.969533 37.544902, 126.969535 37.544911, 126.969539 37.544919, 126.969544 37.544927, 126.969549 37.544934, 126.969556 37.544942, 126.969563 37.544948, 126.969572 37.544954, 126.969581 37.544959, 126.96959 37.544964, 126.9696 37.544968, 126.969611 37.544971, 126.969621 37.544973, 126.969632 37.544974, 126.969643 37.544975, 126.969655 37.544974, 126.969666 37.544973, 126.969676 37.544971, 126.969687 37.544968, 126.969697 37.544964, 126.969706 37.544959, 126.969715 37.544954, 126.969723 37.544948, 126.969731 37.544942, 126.969738 37.544935, 126.969743 37.544927, 126.969748 37.544919, 126.969752 37.544911, 126.969754 37.544902, 126.969756 37.544893, 126.969757 37.544884))"
버스정류소,점10m,"POLYGON ((126.990723 37.520841, 126.990723 37.520832, 126.990721 37.520824, 126.990718 37.520815, 126.990715 37.520807, 126.99071 37.520799, 126.990704 37.520791, 126.990697 37.520784, 126.99069 37.520778, 126.990682 37.520772, 126.990673 37.520766, 126.990663 37.520762, 126.990653 37.520758, 126.990643 37.520755, 126.990632 37.520753, 126.990621 37.520752, 126.99061 37.520751, 126.990599 37.520752, 126.990588 37.520753, 126.990577 37.520755, 126.990567 37.520758, 126.990557 37.520762, 126.990547 37.520766, 126.990538 37.520772, 126.99053 37.520778, 126.990523 37.520784, 126.990516 37.520791, 126.99051 37.520799, 126.990505 37.520807, 126.990502 37.520815, 126.990499 37.520824, 126.990497 37.520832, 126.990497 37.520841, 126.990497 37.52085, 126.990499 37.520859, 126.990502 37.520867, 126.990505 37.520876, 126.99051 37.520884, 126.990516 37.520891, 126.990523 37.520898, 126.99053 37.520905, 126.990538 37.520911, 126.990547 37.520916, 126.990557 37.520921, 126.990567 37.520925, 126.990577 37.520928, 126.990588 37.52093, 126.990599 37.520931, 126.99061 37.520931, 126.990621 37.520931, 126.990632 37.52093, 126.990643 37.520928, 126.990653 37.520925, 126.990663 37.520921, 126.990673 37.520916, 126.990682 37.520911, 126.99069 37.520905, 126.990697 37.520898, 126.990704 37.520891, 126.99071 37.520884, 126.990715 37.520876, 126.990718 37.520867, 126.990721 37.520859, 126.990723 37.52085, 126.990723 37.520841))"
버스정류소,점10m,"POLYGON ((126.960929 37.521331, 126.960929 37.521322, 126.960927 37.521313, 126.960924 37.521305, 126.960921 37.521296, 126.960916 37.521288, 126.96091 37.521281, 126.960904 37.521274, 126.960896 37.521267, 126.960888 37.521261, 126.960879 37.521256, 126.96087 37.521251, 126.96086 37.521248, 126.960849 37.521245, 126.960838 37.521242, 126.960827 37.521241, 126.960816 37.521241, 126.960805 37.521241, 126.960794 37.521242, 126.960783 37.521245, 126.960773 37.521248, 126.960763 37.521251, 126.960753 37.521256, 126.960744 37.521261, 126.960736 37.521267, 126.960729 37.521274, 126.960722 37.521281, 126.960716 37.521288, 126.960712 37.521296, 126.960708 37.521305, 126.960705 37.521313, 126.960704 37.521322, 126.960703 37.521331, 126.960704 37.52134, 126.960705 37.521348, 126.960708 37.521357, 126.960712 37.521365, 126.960716 37.521373, 126.960722 37.521381, 126.960729 37.521388, 126.960736 37.521394, 126.960744 37.5214, 126.960753 37.521406, 126.960763 37.52141, 126.960773 37.521414, 126.960783 37.521417, 126.960794 37.521419, 126.960805 37.52142, 126.960816 37.521421, 126.960827 37.52142, 126.960838 37.521419, 126.960849 37.521417, 126.960859 37.521414, 126.960869 37.52141, 126.960879 37.521406, 126.960888 37.5214, 126.960896 37.521395, 126.960904 37.521388, 126.96091 37.521381, 126.960916 37.521373, 126.960921 37.521365, 126.960924 37.521357, 126.960927 37.521348, 126.960929 37.52134, 126.960929 37.521331))"
버스정류소,점10m,"POLYGON ((126.961457 37.521236, 126.961456 37.521227, 126.961454 37.521218, 126.961452 37.52121, 126.961448 37.521202, 126.961443 37.521194, 126.961438 37.521186, 126.961431 37.521179, 126.961424 37.521172, 126.961415 37.521166, 126.961406 37.521161, 126.961397 37.521157, 126.961387 37.521153, 126.961376 37.52115, 126.961366 37.521148, 126.961355 37.521146, 126.961344 37.521146, 126.961332 37.521146, 126.961321 37.521148, 126.961311 37.52115, 126.9613 37.521153, 126.96129 37.521157, 126.961281 37.521161, 126.961272 37.521166, 126.961264 37.521172, 126.961256 37.521179, 126.961249 37.521186, 126.961244 37.521193, 126.961239 37.521201, 126.961235 37.52121, 126.961233 37.521218, 126.961231 37.521227, 126.96123 37.521236, 126.961231 37.521245, 126.961233 37.521254, 126.961235 37.521262, 126.961239 37.52127, 126.961244 37.521278, 126.961249 37.521286, 126.961256 37.521293, 126.961263 37.5213, 126.961272 37.521306, 126.961281 37.521311, 126.96129 37.521315, 126.9613 37.521319, 126.961311 37.521322, 126.961321 37.521324, 126.961332 37.521326, 126.961343 37.521326, 126.961355 37.521326, 126.961366 37.521324, 126.961376 37.521322, 126.961387 37.521319, 126.961397 37.521315, 126.961406 37.521311, 126.961415 37.521306, 126.961423 37.5213, 126.961431 37.521293, 126.961438 37.521286, 126.961443 37.521279, 126.961448 37.521271, 126.961452 37.521262, 126.961454 37.521254, 126.961456 37.521245, 126.961457 37.521236))"
버스정류소,점10m,"POLYGON ((126.958718 37.517516, 126.958718 37.517507, 126.958716 37.517499, 126.958713 37.51749, 126.95871 37.517482, 126.958705 37.517474, 126.958699 37.517466, 126.958693 37.517459, 126.958685 37.517452, 126.958677 37.517447, 126.958668 37.517441, 126.958659 37.517437, 126.958649 37.517433, 126.958638 37.51743, 126.958627 37.517428, 126.958616 37.517427, 126.958605 37.517426, 126.958594 37.517427, 126.958583 37.517428, 126.958572 37.51743, 126.958562 37.517433, 126.958552 37.517437, 126.958542 37.517441, 126.958533 37.517447, 126.958525 37.517452, 126.958518 37.517459, 126.958511 37.517466, 126.958505 37.517474, 126.958501 37.517482, 126.958497 37.51749, 126.958494 37.517499, 126.958493 37.517507, 126.958492 37.517516, 126.958493 37.517525, 126.958494 37.517534, 126.958497 37.517542, 126.958501 37.517551, 126.958505 37.517559, 126.958511 37.517566, 126.958518 37.517573, 126.958525 37.51758, 126.958533 37.517586, 126.958542 37.517591, 126.958552 37.517596, 126.958562 37.517599, 126.958572 37.517602, 126.958583 37.517605, 126.958594 37.517606, 126.958605 37.517606, 126.958616 37.517606, 126.958627 37.517605, 126.958638 37.517602, 126.958648 37.517599, 126.958658 37.517596, 126.958668 37.517591, 126.958677 37.517586, 126.958685 37.51758, 126.958693 37.517573, 126.958699 37.517566, 126.958705 37.517559, 126.95871 37.517551, 126.958713 37.517542, 126.958716 37.517534, 126.958718 37.517525, 126.958718 37.517516))"
버스정류소,점10m,"POLYGON ((126.959151 37.517364, 126.95915 37.517355, 126.959149 37.517346, 126.959146 37.517338, 126.959142 37.517329, 126.959137 37.517321, 126.959132 37.517314, 126.959125 37.517307, 126.959118 37.5173, 126.959109 37.517294, 126.959101 37.517289, 126.959091 37.517284, 126.959081 37.517281, 126.959071 37.517278, 126.95906 37.517275, 126.959049 37.517274, 126.959038 37.517274, 126.959027 37.517274, 126.959016 37.517275, 126.959005 37.517278, 126.958994 37.517281, 126.958984 37.517284, 126.958975 37.517289, 126.958966 37.517294, 126.958958 37.5173, 126.95895 37.517307, 126.958944 37.517314, 126.958938 37.517321, 126.958933 37.517329, 126.958929 37.517338, 126.958927 37.517346, 126.958925 37.517355, 126.958925 37.517364, 126.958925 37.517373, 126.958927 37.517381, 126.958929 37.51739, 126.958933 37.517398, 126.958938 37.517406, 126.958944 37.517414, 126.95895 37.517421, 126.958958 37.517428, 126.958966 37.517433, 126.958975 37.517439, 126.958984 37.517443, 126.958994 37.517447, 126.959005 37.51745, 126.959016 37.517452, 126.959027 37.517454, 126.959038 37.517454, 126.959049 37.517454, 126.95906 37.517452, 126.95907 37.51745, 126.959081 37.517447, 126.959091 37.517443, 126.959101 37.517439, 126.959109 37.517434, 126.959118 37.517428, 126.959125 37.517421, 126.959132 37.517414, 126.959137 37.517406, 126.959142 37.517398, 126.959146 37.51739, 126.959149 37.517381, 126.95915 37.517373, 126.959151 37.517364))"
버스정류소,점10m,"POLYGON ((126.990846 37.544673, 126.990846 37.544664, 126.990844 37.544655, 126.990841 37.544647, 126.990838 37.544639, 126.990833 37.544631, 126.990827 37.544623, 126.99082 37.544616, 126.990813 37.544609, 126.990805 37.544603, 126.990796 37.544598, 126.990786 37.544594, 126.990776 37.54459, 126.990766 37.544587, 126.990755 37.544585, 126.990744 37.544583, 126.990733 37.544583, 126.990722 37.544583, 126.990711 37.544585, 126.9907 37.544587, 126.99069 37.54459, 126.99068 37.544594, 126.99067 37.544598, 126.990661 37.544603, 126.990653 37.544609, 126.990646 37.544616, 126.990639 37.544623, 126.990633 37.544631, 126.990628 37.544639, 126.990625 37.544647, 126.990622 37.544655, 126.99062 37.544664, 126.99062 37.544673, 126.99062 37.544682, 126.990622 37.544691, 126.990625 37.544699, 126.990628 37.544707, 126.990633 37.544715, 126.990639 37.544723, 126.990646 37.54473, 126.990653 37.544737, 126.990661 37.544743, 126.99067 37.544748, 126.99068 37.544752, 126.99069 37.544756, 126.9907 37.544759, 126.990711 37.544761, 126.990722 37.544763, 126.990733 37.544763, 126.990744 37.544763, 126.990755 37.544761, 126.990766 37.544759, 126.990776 37.544756, 126.990786 37.544752, 126.990796 37.544748, 126.990805 37.544743, 126.990813 37.544737, 126.99082 37.54473, 126.990827 37.544723, 126.990833 37.544715, 126.990838 37.544707, 126.990841 37.544699, 126.990844 37.544691, 126.990846 37.544682, 126.990846 37.544673))"
버스정류소,점10m,"POLYGON ((126.991045 37.54485, 126.991045 37.544841, 126.991043 37.544832, 126.99104 37.544824, 126.991037 37.544815, 126.991032 37.544807, 126.991026 37.5448, 126.99102 37.544793, 126.991012 37.544786, 126.991004 37.54478, 126.990995 37.544775, 126.990985 37.54477, 126.990975 37.544766, 126.990965 37.544763, 126.990954 37.544761, 126.990943 37.54476, 126.990932 37.54476, 126.990921 37.54476, 126.99091 37.544761, 126.990899 37.544763, 126.990889 37.544766, 126.990879 37.54477, 126.990869 37.544775, 126.99086 37.54478, 126.990852 37.544786, 126.990845 37.544793, 126.990838 37.5448, 126.990832 37.544807, 126.990828 37.544815, 126.990824 37.544824, 126.990821 37.544832, 126.990819 37.544841, 126.990819 37.54485, 126.990819 37.544858, 126.990821 37.544867, 126.990824 37.544876, 126.990828 37.544884, 126.990832 37.544892, 126.990838 37.5449, 126.990845 37.544907, 126.990852 37.544913, 126.99086 37.544919, 126.990869 37.544925, 126.990879 37.544929, 126.990889 37.544933, 126.990899 37.544936, 126.99091 37.544938, 126.990921 37.544939, 126.990932 37.54494, 126.990943 37.544939, 126.990954 37.544938, 126.990965 37.544936, 126.990975 37.544933, 126.990985 37.544929, 126.990995 37.544925, 126.991004 37.544919, 126.991012 37.544913, 126.99102 37.544907, 126.991026 37.5449, 126.991032 37.544892, 126.991037 37.544884, 126.99104 37.544876, 126.991043 37.544867, 126.991045 37.544859, 126.991045 37.54485))"
버스정류소,점10m,"POLYGON ((126.96395 37.544607, 126.96395 37.544598, 126.963948 37.54459, 126.963945 37.544581, 126.963941 37.544573, 126.963937 37.544565, 126.963931 37.544557, 126.963924 37.54455, 126.963917 37.544543, 126.963909 37.544537, 126.9639 37.544532, 126.96389 37.544528, 126.96388 37.544524, 126.96387 37.544521, 126.963859 37.544519, 126.963848 37.544517, 126.963837 37.544517, 126.963826 37.544517, 126.963815 37.544519, 126.963804 37.544521, 126.963794 37.544524, 126.963784 37.544528, 126.963774 37.544532, 126.963765 37.544537, 126.963757 37.544543, 126.963749 37.54455, 126.963743 37.544557, 126.963737 37.544565, 126.963732 37.544573, 126.963729 37.544581, 126.963726 37.544589, 126.963724 37.544598, 126.963724 37.544607, 126.963724 37.544616, 126.963726 37.544625, 126.963729 37.544633, 126.963732 37.544642, 126.963737 37.54465, 126.963743 37.544657, 126.963749 37.544664, 126.963757 37.544671, 126.963765 37.544677, 126.963774 37.544682, 126.963784 37.544687, 126.963794 37.54469, 126.963804 37.544693, 126.963815 37.544695, 126.963826 37.544697, 126.963837 37.544697, 126.963848 37.544697, 126.963859 37.544695, 126.96387 37.544693, 126.96388 37.54469, 126.96389 37.544687, 126.9639 37.544682, 126.963909 37.544677, 126.963917 37.544671, 126.963924 37.544664, 126.963931 37.544657, 126.963937 37.54465, 126.963941 37.544642, 126.963945 37.544633, 126.963948 37.544625, 126.96395 37.544616, 126.96395 37.544607))"
버스정류소,점10m,"POLYGON ((126.96896 37.553078, 126.968959 37.553069, 126.968958 37.55306, 126.968955 37.553052, 126.968951 37.553043, 126.968947 37.553035, 126.968941 37.553028, 126.968934 37.553021, 126.968927 37.553014, 126.968919 37.553008, 126.96891 37.553003, 126.9689 37.552998, 126.96889 37.552995, 126.96888 37.552992, 126.968869 37.55299, 126.968858 37.552988, 126.968847 37.552988, 126.968836 37.552988, 126.968825 37.55299, 126.968814 37.552992, 126.968804 37.552995, 126.968793 37.552998, 126.968784 37.553003, 126.968775 37.553008, 126.968767 37.553014, 126.968759 37.553021, 126.968753 37.553028, 126.968747 37.553035, 126.968742 37.553043, 126.968739 37.553052, 126.968736 37.55306, 126.968734 37.553069, 126.968734 37.553078, 126.968734 37.553087, 126.968736 37.553095, 126.968738 37.553104, 126.968742 37.553112, 126.968747 37.55312, 126.968753 37.553128, 126.968759 37.553135, 126.968767 37.553142, 126.968775 37.553148, 126.968784 37.553153, 126.968793 37.553157, 126.968803 37.553161, 126.968814 37.553164, 126.968825 37.553166, 126.968836 37.553168, 126.968847 37.553168, 126.968858 37.553168, 126.968869 37.553166, 126.96888 37.553164, 126.96889 37.553161, 126.9689 37.553157, 126.96891 37.553153, 126.968919 37.553148, 126.968927 37.553142, 126.968934 37.553135, 126.968941 37.553128, 126.968947 37.55312, 126.968951 37.553112, 126.968955 37.553104, 126.968958 37.553096, 126.968959 37.553087, 126.96896 37.553078))"
