번호,재산종류,재산구분,소재지(지번),소재지(도로명),지목(공부),대장면적(단위:㎡)
1332,토지,일반재산,서울특별시 용산구 청파동3가 133-27,,대,13.20
1333,토지,일반재산,서울특별시 용산구 청파동3가 133-20,,전,11.80
1334,토지,일반재산,서울특별시 용산구 청파동3가 133-17,,대,41.60
1335,토지,일반재산,서울특별시 용산구 청파동3가 133-15,,전,29.80
1336,토지,행정재산,서울특별시 용산구 청파동3가 121-99,,대,5.00
1337,토지,행정재산,서울특별시 용산구 청파동3가 133-1,,학교용지,"4,529.70"
1338,토지,일반재산,서울특별시 용산구 청파동3가 121-102,,대,23.10
1339,토지,일반재산,서울특별시 용산구 청파동3가 132-214,,임야,81.00
1340,토지,일반재산,서울특별시 용산구 청파동3가 118-242,,대,23.50
1341,토지,일반재산,서울특별시 용산구 청파동3가 118-238,,대,6.30
1342,토지,일반재산,서울특별시 용산구 원효로1가 18-48,,종교용지,4.00
1343,토지,일반재산,서울특별시 용산구 원효로1가 18-41,,종교용지,7.90
1344,토지,일반재산,서울특별시 용산구 청파동3가 118-101,,대,0.30
1345,토지,행정재산,서울특별시 용산구 청파동3가 118-103,,도로,2.00
1346,토지,행정재산,서울특별시 용산구 청파동3가 118-105,,도로,79.30
1347,토지,일반재산,서울특별시 용산구 청파동3가 118-107,,대,5.00
1348,토지,일반재산,서울특별시 용산구 원효로1가 18-12,,대,43.30
1349,토지,행정재산,서울특별시 용산구 원효로1가 17-239,,도로,5.10
1350,토지,일반재산,서울특별시 용산구 원효로1가 17-231,,대,5.80
1351,토지,행정재산,서울특별시 용산구 청파동3가 118-108,,대,3.00
1352,토지,일반재산,서울특별시 용산구 원효로1가 17-216,,대,2.10
1353,토지,일반재산,서울특별시 용산구 원효로1가 17-204,,대,16.50
1354,토지,일반재산,서울특별시 용산구 원효로1가 17-201,,대,5.00
1355,토지,일반재산,서울특별시 용산구 원효로1가 17-199,,대,44.30
1356,토지,행정재산,서울특별시 용산구 청파동3가 118-118,,도로,79.30
1357,토지,일반재산,서울특별시 용산구 원효로1가 17-192,,도로,9.90
1358,토지,일반재산,서울특별시 용산구 원효로1가 17-188,,대,2.60
1359,토지,행정재산,서울특별시 용산구 원효로1가 17-183,,도로,6.00
1360,토지,일반재산,서울특별시 용산구 원효로1가 17-180,,대,1.00
1361,토지,일반재산,서울특별시 용산구 원효로1가 17-178,,대,3.40
1362,토지,일반재산,서울특별시 용산구 원효로1가 17-170,,대,5.10
1363,토지,행정재산,서울특별시 용산구 원효로1가 17-163,,도로,170.60
1364,토지,일반재산,서울특별시 용산구 원효로1가 17-160,,대,74.40
1365,토지,일반재산,서울특별시 용산구 원효로1가 17-158,,대,59.80
1366,토지,일반재산,서울특별시 용산구 원효로1가 17-156,,대,80.70
1367,토지,행정재산,서울특별시 용산구 원효로1가 17-154,,대,49.90
1368,토지,일반재산,서울특별시 용산구 청파동3가 118-99,,대,4.00
1369,토지,일반재산,서울특별시 용산구 원효로1가 18-58,,종교용지,30.90
1370,토지,일반재산,서울특별시 용산구 원효로1가 23-48,,대,2.60
1371,토지,일반재산,서울특별시 용산구 청파동3가 118-54,,대,6.60
1372,토지,행정재산,서울특별시 용산구 원효로1가 23-46,,도로,7.90
1373,토지,행정재산,서울특별시 용산구 원효로1가 23-45,,도로,10.90
1374,토지,일반재산,서울특별시 용산구 청파동3가 118-56,,공원,"2,085.70"
1375,토지,행정재산,서울특별시 용산구 원효로1가 23-42,,도로,7.60
1376,토지,행정재산,서울특별시 용산구 원효로1가 23-40,,도로,73.10
1377,토지,일반재산,서울특별시 용산구 청파동3가 118-63,,대,6.60
1378,토지,행정재산,서울특별시 용산구 원효로1가 23-33,,도로,6.90
1379,토지,행정재산,서울특별시 용산구 원효로1가 23-23,,도로,181.40
1380,토지,일반재산,서울특별시 용산구 원효로1가 23-14,,대,2.60
1381,토지,행정재산,서울특별시 용산구 원효로1가 23-12,,도로,361.90
1382,토지,행정재산,서울특별시 용산구 원효로1가 23-1,,도로,157.40
1383,토지,일반재산,서울특별시 용산구 청파동3가 118-67,,대,22.10
1384,토지,일반재산,서울특별시 용산구 원효로1가 22-54,,대,7.40
1385,토지,일반재산,서울특별시 용산구 청파동3가 118-73,,대,46.30
1386,토지,일반재산,서울특별시 용산구 청파동3가 118-74,,대,0.70
1387,토지,일반재산,서울특별시 용산구 원효로1가 22-45,,대,3.60
1388,토지,행정재산,서울특별시 용산구 청파동3가 118-84,,도로,18.80
1389,토지,일반재산,서울특별시 용산구 원효로1가 22-37,,대,2.20
1390,토지,행정재산,서울특별시 용산구 원효로1가 22-31,,대,0.30
1391,토지,행정재산,서울특별시 용산구 청파동3가 118-87,,도로,9.20
1392,토지,행정재산,서울특별시 용산구 원효로1가 22-28,,도로,13.20
1393,토지,일반재산,서울특별시 용산구 원효로1가 22-11,,대,19.10
1394,토지,행정재산,서울특별시 용산구 원효로1가 22-7,,도로,45.30
1395,토지,행정재산,서울특별시 용산구 청파동3가 118-94,,도로,54.50
1396,토지,행정재산,서울특별시 용산구 원효로1가 17-150,,대,7.90
1397,토지,일반재산,서울특별시 용산구 원효로1가 17-149,,대,22.50
1398,토지,일반재산,서울특별시 용산구 원효로1가 17-148,,도로,7.90
1399,토지,일반재산,서울특별시 용산구 청파동3가 118-149,,대,16.50
1400,토지,일반재산,서울특별시 용산구 청파동3가 118-143,,대,1.30
1401,토지,일반재산,서울특별시 용산구 청파동3가 118-157,,대,43.00
1402,토지,일반재산,서울특별시 용산구 원효로1가 17-58,,대,28.70
1403,토지,일반재산,서울특별시 용산구 청파동3가 118-181,,대,3.00
1404,토지,행정재산,서울특별시 용산구 청파동3가 118-185,,도로,64.80
1405,토지,행정재산,서울특별시 용산구 청파동3가 118-208,,도로,29.80
1406,토지,행정재산,서울특별시 용산구 청파동3가 118-213,,도로,78.00
1407,토지,행정재산,서울특별시 용산구 원효로1가 17-65,,도로,99.20
1408,토지,일반재산,서울특별시 용산구 청파동3가 118-139,,대,9.90
1409,토지,행정재산,서울특별시 용산구 청파동3가 118-215,,대,18.80
1410,토지,일반재산,서울특별시 용산구 청파동3가 118-217,,대,3.30
1411,토지,일반재산,서울특별시 용산구 청파동3가 118-218,,대,3.30
1412,토지,행정재산,서울특별시 용산구 청파동3가 118-219,,대,5.30
1413,토지,행정재산,서울특별시 용산구 원효로1가 13-18,,도로,128.90
1414,토지,일반재산,서울특별시 용산구 청파동3가 118-220,,대,0.30
1415,토지,행정재산,서울특별시 용산구 청파동3가 118-121,,도로,82.60
1416,토지,일반재산,서울특별시 용산구 원효로1가 17-123,,대,16.50
1417,토지,일반재산,서울특별시 용산구 청파동3가 118-225,,대,53.60
1418,토지,행정재산,서울특별시 용산구 원효로1가 17-116,,대,13.20
1419,토지,행정재산,서울특별시 용산구 원효로1가 17-109,,대,11.60
1420,토지,행정재산,서울특별시 용산구 원효로1가 17-86,,도로,66.40
1421,토지,일반재산,서울특별시 용산구 청파동3가 118-223,,대,10.20
1422,토지,일반재산,서울특별시 용산구 청파동3가 118-222,,대,3.30
1423,토지,일반재산,서울특별시 용산구 원효로1가 12-13,,대,287.60
1424,토지,일반재산,서울특별시 용산구 원효로1가 12-28,,도로,34.00
1425,토지,행정재산,서울특별시 용산구 원효로1가 13-1,,도로,149.40
1426,토지,일반재산,서울특별시 용산구 원효로1가 17-72,,대,8.90
1427,토지,일반재산,서울특별시 용산구 청파동3가 118-155,,대,3.00
1428,토지,일반재산,서울특별시 용산구 이태원동 215-79,,대,19.00
1429,토지,행정재산,서울특별시 용산구 이태원동 502,,대,23.50
1430,토지,일반재산,서울특별시 용산구 이태원동 225-87,,도로,36.00
1431,토지,일반재산,서울특별시 용산구 이태원동 225-85,,대,4.00
1432,토지,행정재산,서울특별시 용산구 이태원동 504,,대,6.30
1433,토지,행정재산,서울특별시 용산구 이태원동 505,,대,25.10
1434,토지,일반재산,서울특별시 용산구 이태원동 225-77,,전,26.00
1435,토지,행정재산,서울특별시 용산구 이태원동 508,,대,514.00
1436,토지,일반재산,서울특별시 용산구 이태원동 511,,공원,79.30
1437,토지,일반재산,서울특별시 용산구 이태원동 511-1,,임야,139.00
1438,토지,일반재산,서울특별시 용산구 이태원동 514,,공원,44.70
1439,토지,일반재산,서울특별시 용산구 이태원동 225-47,,대,15.00
1440,토지,행정재산,서울특별시 용산구 이태원동 516,,대,35.40
1441,토지,일반재산,서울특별시 용산구 이태원동 225-2,,전,10.00
1442,토지,행정재산,서울특별시 용산구 이태원동 517,,대,35.40
1443,토지,일반재산,서울특별시 용산구 이태원동 221-6,,대,11.00
1444,토지,일반재산,서울특별시 용산구 이태원동 221-4,,대,16.00
1445,토지,일반재산,서울특별시 용산구 이태원동 218-4,,대,26.00
1446,토지,일반재산,서울특별시 용산구 이태원동 216-12,,대,10.00
1447,토지,행정재산,서울특별시 용산구 이태원동 216-6,,도로,142.00
1448,토지,일반재산,서울특별시 용산구 이태원동 216-2,,전,130.00
1449,토지,일반재산,서울특별시 용산구 이태원동 215-130,,대,5.00
1450,토지,일반재산,서울특별시 용산구 이태원동 215-126,,대,8.00
1451,토지,일반재산,서울특별시 용산구 이태원동 215-125,,대,20.00
1452,토지,일반재산,서울특별시 용산구 이태원동 215-124,,도로,4.00
1453,토지,행정재산,서울특별시 용산구 이태원동 499,,대,67.40
1454,토지,일반재산,서울특별시 용산구 이태원동 225-92,,대,2.00
1455,토지,일반재산,서울특별시 용산구 이태원동 254-17,,대,245.00
1456,토지,일반재산,서울특별시 용산구 이태원동 251-61,,대,16.00
1457,토지,행정재산,서울특별시 용산구 이태원동 490,,대,50.20
1458,토지,일반재산,서울특별시 용산구 이태원동 251-6,,대,10.00
1459,토지,일반재산,서울특별시 용산구 이태원동 243-72,,도로,14.00
1460,토지,행정재산,서울특별시 용산구 이태원동 491,,도로,4.00
1461,토지,행정재산,서울특별시 용산구 이태원동 492,,도로,178.50
1462,토지,행정재산,서울특별시 용산구 이태원동 493,,도로,9.60
1463,토지,행정재산,서울특별시 용산구 이태원동 243-30,,도로,23.00
1464,토지,일반재산,서울특별시 용산구 이태원동 243-26,,도로,131.00
1465,토지,일반재산,서울특별시 용산구 이태원동 243-19,,도로,4.00
1466,토지,일반재산,서울특별시 용산구 이태원동 228-29,,대,4.00
1467,토지,행정재산,서울특별시 용산구 이태원동 494,,도로,53.60
1468,토지,일반재산,서울특별시 용산구 이태원동 225-250,,도로,57.08
1469,토지,일반재산,서울특별시 용산구 이태원동 225-243,,도로,3.00
1470,토지,일반재산,서울특별시 용산구 이태원동 225-241,,대,9.00
1471,토지,행정재산,서울특별시 용산구 이태원동 495,,도로,477.00
1472,토지,일반재산,서울특별시 용산구 이태원동 225-229,,대,4.00
1473,토지,행정재산,서울특별시 용산구 이태원동 496,,도로,598.30
1474,토지,일반재산,서울특별시 용산구 이태원동 497,,공원,70.40
1475,토지,일반재산,서울특별시 용산구 이태원동 225-192,,전,69.00
1476,토지,일반재산,서울특별시 용산구 이태원동 225-177,,대,83.00
1477,토지,행정재산,서울특별시 용산구 이태원동 225-130,,전,7.00
1478,토지,행정재산,서울특별시 용산구 이태원동 498,,대,68.10
1479,토지,일반재산,서울특별시 용산구 이태원동 215-123,,대,2.00
1480,토지,일반재산,서울특별시 용산구 이태원동 215-95,,대,13.00
1481,토지,일반재산,서울특별시 용산구 이태원동 215-94,,대,13.00
1482,토지,일반재산,서울특별시 용산구 이태원동 193-5,,도로,96.00
1483,토지,일반재산,서울특별시 용산구 이태원동 526,,대,0.90
1484,토지,일반재산,서울특별시 용산구 이태원동 184-23,,대,1.00
1485,토지,일반재산,서울특별시 용산구 이태원동 184-9,,대,6.00
1486,토지,행정재산,서울특별시 용산구 이태원동 184-6,,도로,26.00
1487,토지,일반재산,서울특별시 용산구 이태원동 180-23,,대,73.70
1488,토지,일반재산,서울특별시 용산구 이태원동 180-3,,도로,17.00
1489,토지,일반재산,서울특별시 용산구 이태원동 526-1,,대,0.70
1490,토지,일반재산,서울특별시 용산구 이태원동 171-25,,대,7.00
1491,토지,행정재산,서울특별시 용산구 이태원동 535,,대,6.60
1492,토지,행정재산,서울특별시 용산구 이태원동 171-7,,도로,13.00
1493,토지,행정재산,서울특별시 용산구 이태원동 168-5,,도로,"2,234.00"
1494,토지,일반재산,서울특별시 용산구 이태원동 166-36,,대,7.00
1495,토지,행정재산,서울특별시 용산구 이태원동 166-31,,도로,5.00
1496,토지,일반재산,서울특별시 용산구 이태원동 166-30,,대,20.00
1497,토지,행정재산,서울특별시 용산구 이태원동 166-29,,도로,147.00
1498,토지,일반재산,서울특별시 용산구 이태원동 166-27,,대,16.00
1499,토지,일반재산,서울특별시 용산구 이태원동 166-26,,대,73.00
1500,토지,행정재산,서울특별시 용산구 이태원동 166-21,,도로,86.00
1501,토지,행정재산,서울특별시 용산구 이태원동 166-17,,도로,50.00
1502,토지,일반재산,서울특별시 용산구 이태원동 166-10,,대,3.00
