기준일ID,시간대구분,행정동코드,총생활인구수
20260603,3,11200540,20395.7793
20260603,3,11200550,21944.9257
20260603,3,11200560,36739.3073
20260603,3,11200570,20133.7965
20260603,3,11200580,13096.2325
20260603,3,11200590,13983.1689
20260603,3,11200615,21237.1815
20260603,3,11200620,11157.6495
20260603,3,11200645,27258.245
20260603,3,11200650,14054.4599
20260603,3,11200660,16863.1972
20260603,3,11200670,15842.4507
20260603,3,11200690,25565.5031
20260603,3,11200720,10996.8737
20260603,3,11200790,15915.1378
20260603,4,11200520,17727.6208
20260603,4,11200535,21144.2902
20260603,4,11200540,20548.9899
20260603,4,11200550,21829.6664
20260603,4,11200560,36630.9376
20260603,4,11200570,20210.0355
20260603,4,11200580,13073.4928
20260603,4,11200590,13894.3771
20260603,4,11200615,21321.8751
20260603,4,11200620,11273.3872
20260603,4,11200645,27323.4583
20260603,4,11200650,14157.0536
20260603,4,11200660,16902.3893
20260603,4,11200670,16009.3173
20260603,4,11200690,25153.3055
20260603,4,11200720,10900.11
20260603,4,11200790,15981.4286
20260603,5,11200520,17543.6821
20260603,5,11200535,21253.6691
20260603,5,11200540,20855.3901
20260603,5,11200550,22115.3219
20260603,5,11200560,36696.4704
20260603,5,11200570,20008.9038
20260603,5,11200580,13145.4711
20260603,5,11200590,13811.307
20260603,5,11200615,21227.2727
20260603,5,11200620,11515.7269
20260603,5,11200645,27844.0745
20260603,5,11200650,14456.9607
20260603,5,11200660,17141.9371
20260603,5,11200670,15831.5234
20260603,5,11200690,25332.4356
20260603,5,11200720,10963.2555
20260603,5,11200790,16434.914
20260603,6,11200520,17226.5492
20260603,6,11200535,21260.6743
20260603,6,11200540,20794.5459
20260603,6,11200550,22079.6586
20260603,6,11200560,37068.8568
20260603,6,11200570,19589.7606
20260603,6,11200580,12805.2234
20260603,6,11200590,13744.0859
20260603,6,11200615,20875.8324
20260603,6,11200620,11572.3459
20260603,6,11200645,28051.7242
20260603,6,11200650,14819.2859
20260603,6,11200660,17482.689
20260603,6,11200670,16194.5838
20260603,6,11200690,26168.9249
20260603,6,11200720,10955.2585
20260603,6,11200790,17115.32
20260603,7,11200520,17046.1951
20260603,7,11200535,21071.0935
20260603,7,11200540,20625.9201
20260603,7,11200550,21881.7306
20260603,7,11200560,37505.8004
20260603,7,11200570,18864.1626
20260603,7,11200580,12333.155
20260603,7,11200590,14109.5888
20260603,7,11200615,20155.8015
20260603,7,11200620,11910.9508
20260603,7,11200645,27697.3702
20260603,7,11200650,14993.8057
20260603,7,11200660,17391.2314
20260603,7,11200670,16137.5946
20260603,7,11200690,26544.4849
20260603,7,11200720,11123.7483
20260603,7,11200790,17881.4375
20260603,8,11200520,16532.639
20260603,8,11200535,21186.7124
20260603,8,11200540,20117.0081
20260603,8,11200550,22092.4004
20260603,8,11200560,39450.0148
20260603,8,11200570,17420.4979
20260603,8,11200580,11532.2943
20260603,8,11200590,14663.2493
20260603,8,11200615,19671.7232
20260603,8,11200620,12020.2659
20260603,8,11200645,28316.0757
20260603,8,11200650,15872.1188
20260603,8,11200660,18105.7821
20260603,8,11200670,16311.2963
20260603,8,11200690,27813.1016
20260603,8,11200720,10633.4673
20260603,8,11200790,18102.8304
20260603,9,11200520,15216.6871
20260603,9,11200535,21312.0315
20260603,9,11200540,19754.2798
20260603,9,11200550,22185.5508
20260603,9,11200560,41064.6481
20260603,9,11200570,16688.2344
20260603,9,11200580,10608.558
20260603,9,11200590,13964.1261
20260603,9,11200615,18796.883
20260603,9,11200620,12105.7085
20260603,9,11200645,28181.1389
20260603,9,11200650,16975.3731
20260603,9,11200660,19234.0262
20260603,9,11200670,16419.1299
20260603,9,11200690,29628.6976
20260603,9,11200720,10257.8698
20260603,9,11200790,17921.6865
20260603,10,11200520,14650.5806
20260603,10,11200535,21623.9419
20260603,10,11200540,19000.7768
20260603,10,11200550,23187.8012
20260603,10,11200560,42242.6125
20260603,10,11200570,15805.092
20260603,10,11200580,9774.0186
20260603,10,11200590,13496.9514
20260603,10,11200615,17943.5798
20260603,10,11200620,11460.2305
20260603,10,11200645,27488.0327
20260603,10,11200650,18632.4922
20260603,10,11200660,20785.917
20260603,10,11200670,16904.5724
20260603,10,11200690,33005.6965
20260603,10,11200720,9989.246
20260603,10,11200790,17615.1907
20260603,11,11200520,13975.2791
20260603,11,11200535,21603.1754
20260603,11,11200540,18311.6532
20260603,11,11200550,23111.9732
20260603,11,11200560,43650.7271
20260603,11,11200570,15122.5013
20260603,11,11200580,9149.794
20260603,11,11200590,12855.2427
20260603,11,11200615,16874.2198
20260603,11,11200620,11065.1017
20260603,11,11200645,26345.4985
20260603,11,11200650,19617.1715
20260603,11,11200660,22952.7357
20260603,11,11200670,17789.8199
20260603,11,11200690,36633.8467
20260603,11,11200720,9681.4843
20260603,11,11200790,17026.0928
20260603,12,11200520,13681.8238
20260603,12,11200535,21673.8504
20260603,12,11200540,17866.3057
20260603,12,11200550,23640.9684
20260603,12,11200560,44444.9476
20260603,12,11200570,14401.8661
20260603,12,11200580,8801.5404
20260603,12,11200590,12797.1679
20260603,12,11200615,16712.0576
20260603,12,11200620,11145.8649
20260603,12,11200645,24765.5
20260603,12,11200650,20164.6836
20260603,12,11200660,23760.0574
20260603,12,11200670,18717.6387
20260603,12,11200690,39726.8382
20260603,12,11200720,9173.4624
20260603,12,11200790,16659.9495
20260603,13,11200520,13228.3363
20260603,13,11200535,21625.4756
20260603,13,11200540,17363.4711
20260603,13,11200550,24113.3495
20260603,13,11200560,44793.8608
20260603,13,11200570,13967.4296
20260603,13,11200580,8249.6742
20260603,13,11200590,12491.5098
20260603,13,11200615,16542.8485
20260603,13,11200620,11028.3136
20260603,13,11200645,24332.9807
20260603,13,11200650,21476.3543
20260603,13,11200660,24630.2316
20260603,13,11200670,19117.6527
20260603,13,11200690,43368.427
20260603,13,11200720,8827.0238
20260603,13,11200790,16169.6327
20260603,14,11200520,13283.7705
20260603,14,11200535,21153.3253
20260603,14,11200540,16978.9821
20260603,14,11200550,24506.0078
20260603,14,11200560,45515.1177
20260603,14,11200570,13668.9686
20260603,14,11200580,8471.465
20260603,14,11200590,12739.5986
20260603,14,11200615,16191.4935
20260603,14,11200620,11169.9551
20260603,14,11200645,25390.4533
20260603,14,11200650,21214.6435
20260603,14,11200660,25281.9266
20260603,14,11200670,20191.0339
20260603,14,11200690,45561.2295
20260603,14,11200720,8731.4439
20260603,14,11200790,16175.6997
20260603,15,11200520,13452.4515
20260603,15,11200535,20999.4701
20260603,15,11200540,16531.3344
20260603,15,11200550,25497.2089
20260603,15,11200560,45945.2516
20260603,15,11200570,13948.2491
20260603,15,11200580,8550.7729
20260603,15,11200590,12706.9622
20260603,15,11200615,16172.9027
20260603,15,11200620,12015.4793
20260603,15,11200645,25641.4673
20260603,15,11200650,21207.1805
20260603,15,11200660,25331.0642
20260603,15,11200670,20032.8989
20260603,15,11200690,45712.9028
20260603,15,11200720,8668.7549
20260603,15,11200790,16358.3894
20260603,16,11200520,13807.33
20260603,16,11200535,21301.0208
20260603,16,11200540,16845.4568
20260603,16,11200550,24890.5159
20260603,16,11200560,45884.3575
20260603,16,11200570,14777.6387
20260603,16,11200580,8742.3632
20260603,16,11200590,13184.0325
20260603,16,11200615,16263.063
20260603,16,11200620,11907.7114
20260603,16,11200645,26663.4104
20260603,16,11200650,20333.1939
20260603,16,11200660,24723.8974
20260603,16,11200670,19946.1366
20260603,16,11200690,43768.4289
20260603,16,11200720,8293.9325
20260603,16,11200790,16070.5895
20260603,17,11200520,14714.4702
20260603,17,11200535,21095.9314
20260603,17,11200540,17081.7787
20260603,17,11200550,25115.3749
20260603,17,11200560,46328.7906
20260603,17,11200570,15188.6028
20260603,17,11200580,8950.5379
20260603,17,11200590,13154.7249
20260603,17,11200615,17067.7757
20260603,17,11200620,11732.3236
20260603,17,11200645,25891.3143
20260603,17,11200650,18812.436
20260603,17,11200660,23804.3116
20260603,17,11200670,19308.0727
20260603,17,11200690,41464.7835
20260603,17,11200720,8389.7417
20260603,17,11200790,16296.5443
20260603,18,11200520,15130.9695
20260603,18,11200535,21202.1586
20260603,18,11200540,17745.3629
20260603,18,11200550,25006.0272
20260603,18,11200560,45742.6403
20260603,18,11200570,15922.254
20260603,18,11200580,9419.6667
20260603,18,11200590,13216.9151
20260603,18,11200615,17192.2921
20260603,18,11200620,11686.3509
20260603,18,11200645,26110.8502
20260603,18,11200650,17872.0319
20260603,18,11200660,22639.6334
20260603,18,11200670,18472.7285
20260603,18,11200690,37966.2971
20260603,18,11200720,8406.8716
20260603,18,11200790,16538.8834
20260603,19,11200520,15567.7857
20260603,19,11200535,21164.2382
20260603,19,11200540,18051.7731
20260603,19,11200550,25044.2675
20260603,19,11200560,44635.7395
20260603,19,11200570,16486.9226
20260603,19,11200580,9870.2019
20260603,19,11200590,12955.4759
20260603,19,11200615,17676.8396
20260603,19,11200620,12064.9728
20260603,19,11200645,26440.3577
20260603,19,11200650,16881.5549
20260603,19,11200660,21381.3967
20260603,19,11200670,17956.2212
20260603,19,11200690,34403.1405
20260603,19,11200720,8709.6088
20260603,19,11200790,16374.2713
20260603,20,11200520,15961.6978
20260603,20,11200535,21213.7382
20260603,20,11200540,18373.136
20260603,20,11200550,25539.2689
20260603,20,11200560,43430.335
20260603,20,11200570,16960.0493
20260603,20,11200580,10621.7879
20260603,20,11200590,13301.933
20260603,20,11200615,18561.9941
20260603,20,11200620,12374.7876
20260603,20,11200645,27318.571
20260603,20,11200650,16240.6631
20260603,20,11200660,20223.5839
20260603,20,11200670,16745.5866
20260603,20,11200690,30671.161
20260603,20,11200720,9075.6867
20260603,20,11200790,16745.9129
20260603,21,11200520,16400.2767
20260603,21,11200535,21649.1539
20260603,21,11200540,18948.161
20260603,21,11200550,25534.936
20260603,21,11200560,41560.5448
20260603,21,11200570,18048.3545
20260603,21,11200580,10743.1335
20260603,21,11200590,13332.3092
20260603,21,11200615,19674.0879
20260603,21,11200620,12218.2224
20260603,21,11200645,27621.7205
20260603,21,11200650,15524.3522
20260603,21,11200660,18675.5125
20260603,21,11200670,15957.2154
20260603,21,11200690,27402.0424
20260603,21,11200720,9419.4636
20260603,21,11200790,16869.3663
20260603,22,11200520,16672.2954
20260603,22,11200535,22264.3462
20260603,22,11200540,19457.3155
20260603,22,11200550,25004.226
20260603,22,11200560,40076.9947
20260603,22,11200570,18655.2947
20260603,22,11200580,11279.9916
20260603,22,11200590,13648.5187
20260603,22,11200615,20207.2463
20260603,22,11200620,12375.6143
20260603,22,11200645,28350.4573
20260603,22,11200650,15151.9412
20260603,22,11200660,18263.7524
20260603,22,11200670,15625.4816
20260603,22,11200690,24672.5283
20260603,22,11200720,9774.161
20260603,22,11200790,17091.6995
20260603,23,11200520,17241.1811
20260603,23,11200535,21148.2357
20260603,23,11200540,19988.4977
20260603,23,11200550,23065.344
20260603,23,11200560,40186.3217
20260603,23,11200570,20576.012
20260603,23,11200580,12893.9876
20260603,23,11200590,14678.4341
20260603,23,11200615,21399.0734
20260603,23,11200620,10954.1895
20260603,23,11200645,27642.28
20260603,23,11200650,13213.6025
20260603,23,11200660,16204.8693
20260603,23,11200670,15725.007
20260603,23,11200690,26281.0419
20260603,23,11200720,10801.7056
20260603,23,11200790,15989.6216
20260604,0,11200520,17311.9281
20260604,0,11200535,20769.8031
20260604,0,11200540,20116.5981
20260604,0,11200550,22443.1185
20260604,0,11200560,38048.3524
20260604,0,11200570,20379.5287
20260604,0,11200580,13048.1898
20260604,0,11200590,14647.6437
20260604,0,11200615,21354.3185
20260604,0,11200620,10969.5014
20260604,0,11200645,27265.6964
20260604,0,11200650,13173.7909
20260604,0,11200660,16355.2043
20260604,0,11200670,15739.8898
20260604,0,11200690,25503.1989
20260604,0,11200720,10902.5397
20260604,0,11200790,16229.1491
20260604,1,11200520,17443.3189
20260604,1,11200535,20979.5505
20260604,1,11200540,20360.9724
20260604,1,11200550,22165.9503
20260604,1,11200560,37025.1228
20260604,1,11200570,20428.2791
20260604,1,11200580,13150.9262
20260604,1,11200590,14471.8347
20260604,1,11200615,21437.745
20260604,1,11200620,11005.339
20260604,1,11200645,27437.1774
20260604,1,11200650,13340.9733
20260604,1,11200660,16131.5066
20260604,1,11200670,15547.0914
20260604,1,11200690,25684.6237
20260604,1,11200720,10993.7072
20260604,1,11200790,16411.4422
20260604,2,11200520,17488.7703
20260604,2,11200535,20859.6911
20260604,2,11200540,20577.3089
20260604,2,11200550,22012.2136
20260604,2,11200560,36759.6745
20260604,2,11200570,20443.4166
20260604,2,11200580,13235.6247
20260604,2,11200590,14468.0556
20260604,2,11200615,21477.6947
20260604,2,11200620,11122.437
20260604,2,11200645,27342.7487
20260604,2,11200650,13513.088
20260604,2,11200660,16147.485
20260604,2,11200670,15636.7842
20260604,2,11200690,25276.0567
20260604,2,11200720,10985.1626
20260604,2,11200790,16130.3694
20260604,3,11200520,17599.4636
20260604,3,11200535,20940.5823
20260604,3,11200540,20856.3843
20260604,3,11200550,21970.2968
20260604,3,11200560,36467.0999
20260604,3,11200570,20419.981
20260604,3,11200580,13231.4348
20260604,3,11200590,14408.1852
20260604,3,11200615,21508.3706
20260604,3,11200620,11096.2852
20260604,3,11200645,27143.741
20260604,3,11200650,13623.8351
20260604,3,11200660,16178.936
20260604,3,11200670,15568.3915
20260604,3,11200690,24859.4297
20260604,3,11200720,10993.9567
20260604,3,11200790,16200.5767
20260604,4,11200520,17707.4532
20260604,4,11200535,21201.0696
20260604,4,11200540,20970.9182
20260604,4,11200550,22071.4395
20260604,4,11200560,36370.1349
20260604,4,11200570,20431.2093
20260604,4,11200580,13344.0911
20260604,4,11200590,14194.359
20260604,4,11200615,21563.3529
20260604,4,11200620,11139.3773
20260604,4,11200645,27405.4159
20260604,4,11200650,13877.0618
20260604,4,11200660,16370.5999
20260604,4,11200670,15609.6102
20260604,4,11200690,24523.222
20260604,4,11200720,11166.5877
20260604,4,11200790,16370.1687
20260604,5,11200520,17618.9941
20260604,5,11200535,21241.0983
20260604,5,11200540,21413.2417
20260604,5,11200550,22729.3625
20260604,5,11200560,37198.7068
20260604,5,11200570,20057.0041
20260604,5,11200580,13084.8392
20260604,5,11200590,14021.8041
20260604,5,11200615,21099.1967
20260604,5,11200620,11350.6452
20260604,5,11200645,28232.641
20260604,5,11200650,14390.6041
20260604,5,11200660,17146.7641
20260604,5,11200670,15605.5723
20260604,5,11200690,25188.4342
20260604,5,11200720,11219.8376
20260604,5,11200790,16783.0008
20260604,6,11200520,16903.2972
20260604,6,11200535,21541.3503
20260604,6,11200540,21606.2334
20260604,6,11200550,23658.0935
20260604,6,11200560,38060.7082
20260604,6,11200570,19369.1767
20260604,6,11200580,12545.5002
20260604,6,11200590,13760.914
20260604,6,11200615,20726.8091
20260604,6,11200620,11797.6475
20260604,6,11200645,29900.9848
20260604,6,11200650,15105.5361
20260604,6,11200660,18091.4878
20260604,6,11200670,16393.3647
20260604,6,11200690,27310.7282
20260604,6,11200720,11363.9325
20260604,6,11200790,17970.1962
20260604,7,11200520,15280.2275
20260604,7,11200535,21083.5094
20260604,7,11200540,22558.2516
20260604,7,11200550,27656.5043
20260604,7,11200560,42010.4154
20260604,7,11200570,17073.6345
20260604,7,11200580,11557.7358
20260604,7,11200590,12903.8216
20260604,7,11200615,18955.6431
20260604,7,11200620,11732.3166
20260604,7,11200645,31762.7411
20260604,7,11200650,16296.9444
20260604,7,11200660,21421.405
20260604,7,11200670,16888.5038
20260604,7,11200690,32716.7746
20260604,7,11200720,11060.1006
20260604,7,11200790,18476.5298
20260604,8,11200520,12606.1095
20260604,8,11200535,19659.1828
20260604,8,11200540,21076.4332
20260604,8,11200550,32969.9012
20260604,8,11200560,43976.5744
20260604,8,11200570,14397.7188
20260604,8,11200580,10899.5272
20260604,8,11200590,11133.0926
20260604,8,11200615,15830.6286
20260604,8,11200620,10876.0571
20260604,8,11200645,30606.8232
20260604,8,11200650,18353.1045
20260604,8,11200660,25589.3851
20260604,8,11200670,18697.8478
20260604,8,11200690,46531.701
20260604,8,11200720,10641.9237
20260604,8,11200790,18696.9267
20260604,9,11200520,11285.1329
20260604,9,11200535,19786.746
20260604,9,11200540,20201.5012
20260604,9,11200550,35469.2607
20260604,9,11200560,44994.686
20260604,9,11200570,12843.5444
20260604,9,11200580,9764.5768
20260604,9,11200590,10350.4497
20260604,9,11200615,14346.6779
20260604,9,11200620,9984.2037
20260604,9,11200645,27619.723
20260604,9,11200650,20074.2267
20260604,9,11200660,28873.7998
20260604,9,11200670,20034.7126
20260604,9,11200690,55409.8399
20260604,9,11200720,10334.9385
20260604,9,11200790,18699.6447
20260604,10,11200520,10838.2363
20260604,10,11200535,19533.9598
20260604,10,11200540,19147.2172
20260604,10,11200550,37995.4795
20260604,10,11200560,46180.4968
20260604,10,11200570,12127.1008
20260604,10,11200580,9238.1597
20260604,10,11200590,9682.2481
20260604,10,11200615,13752.4899
20260604,10,11200620,9721.1971
20260604,10,11200645,25668.304
20260604,10,11200650,21211.2824
20260604,10,11200660,30493.5758
20260604,10,11200670,20825.6182
20260604,10,11200690,59252.9118
20260604,10,11200720,9821.9332
20260604,10,11200790,18163.1444
20260604,11,11200520,10522.2747
20260604,11,11200535,19627.9345
20260604,11,11200540,18470.0556
20260604,11,11200550,37977.6163
20260604,11,11200560,45031.5835
20260604,11,11200570,11530.8919
20260604,11,11200580,8701.0476
20260604,11,11200590,9230.3507
20260604,11,11200615,13215.4836
20260604,11,11200620,9297.6423
20260604,11,11200645,24292.4703
20260604,11,11200650,21861.5537
20260604,11,11200660,32010.836
20260604,11,11200670,21062.1181
20260604,11,11200690,60641.9033
20260604,11,11200720,9509.8397
20260604,11,11200790,17516.7784
20260604,12,11200520,10368.0202
20260604,12,11200535,19719.9949
20260604,12,11200540,18393.9147
20260604,12,11200550,39641.4656
20260604,12,11200560,45598.6839
20260604,12,11200570,11427.9014
